id,file_path,test_name,test_prefix,GT_output,original_test_prefix
8676,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test1,"public void test1()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.create();
      stopWatch0.start();
      System.setCurrentTimeMillis((-3508L));
      stopWatch0.stop();
      long long0 = stopWatch0.getTime();
}","assertEquals((-1392409284L), long0);","  public void test1()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.create();
      stopWatch0.start();
      System.setCurrentTimeMillis((-3508L));
      stopWatch0.stop();
      long long0 = stopWatch0.getTime();
      assertEquals((-1392409284L), long0);
}"
8677,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test2,"public void test2()  throws Throwable  {
      TimeUnit timeUnit0 = TimeUnit.MILLISECONDS;
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis(0L);
      long long0 = stopWatch0.getTime(timeUnit0);
}","assertEquals((-1392409281L), long0);","  public void test2()  throws Throwable  {
      TimeUnit timeUnit0 = TimeUnit.MILLISECONDS;
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis(0L);
      long long0 = stopWatch0.getTime(timeUnit0);
      assertEquals((-1392409281L), long0);
}"
8678,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test3,"public void test3()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.stop();
      long long0 = stopWatch0.getStopTime();
}","assertEquals(1392409281320L, long0);","  public void test3()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.stop();
      long long0 = stopWatch0.getStopTime();
      assertEquals(1392409281320L, long0);
}"
8679,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test4,"public void test4()  throws Throwable  {
      System.setCurrentTimeMillis(0L);
      StopWatch stopWatch0 = StopWatch.createStarted();
      long long0 = stopWatch0.getStartTime();
}","assertEquals(0L, long0);","  public void test4()  throws Throwable  {
      System.setCurrentTimeMillis(0L);
      StopWatch stopWatch0 = StopWatch.createStarted();
      long long0 = stopWatch0.getStartTime();
      assertEquals(0L, long0);
}"
8680,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test5,"public void test5()  throws Throwable  {
      System.setCurrentTimeMillis((-835L));
      StopWatch stopWatch0 = StopWatch.createStarted();
      long long0 = stopWatch0.getStartTime();
}","assertEquals((-835L), long0);","  public void test5()  throws Throwable  {
      System.setCurrentTimeMillis((-835L));
      StopWatch stopWatch0 = StopWatch.createStarted();
      long long0 = stopWatch0.getStartTime();
      assertEquals((-835L), long0);
}"
8681,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test6,"public void test6()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      long long0 = stopWatch0.getSplitTime();
}","assertEquals(0L, long0);","  public void test6()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      long long0 = stopWatch0.getSplitTime();
      assertEquals(0L, long0);
}"
8682,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test7,"public void test7()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis(0L);
      long long0 = stopWatch0.getNanoTime();
}","assertEquals((-1392409281320000L), long0);","  public void test7()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis(0L);
      long long0 = stopWatch0.getNanoTime();
      assertEquals((-1392409281320000L), long0);
}"
8683,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test8,"public void test8()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch(""Stopwatch must be suspended to resume. "");
      String string0 = stopWatch0.getMessage();
}","assertEquals(""Stopwatch must be suspended to resume. "", string0);","  public void test8()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch(""Stopwatch must be suspended to resume. "");
      String string0 = stopWatch0.getMessage();
      assertEquals(""Stopwatch must be suspended to resume. "", string0);
}"
8684,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test9,"public void test9()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch("""");
      String string0 = stopWatch0.getMessage();
}","assertEquals("""", string0);","  public void test9()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch("""");
      String string0 = stopWatch0.getMessage();
      assertEquals("""", string0);
}"
8685,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test10,"public void test10()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      String string0 = stopWatch0.formatSplitTime();
}",assertNotNull(string0);,"  public void test10()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      String string0 = stopWatch0.formatSplitTime();
      assertNotNull(string0);
}"
8686,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test11,"public void test11()  throws Throwable  {
	StopWatch stopWatch0 = StopWatch.createStarted();
	System.setCurrentTimeMillis((-2114L));
	stopWatch0.toString();
}",exception,"  public void test11()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis((-2114L));
      // Undeclared exception!
      try { 
        stopWatch0.toString();
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // durationMillis must not be negative
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
8687,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test12,"public void test12()  throws Throwable  {
	StopWatch stopWatch0 = new StopWatch(""s"");
	stopWatch0.toSplitString();
}",exception,"  public void test12()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch(""s"");
      // Undeclared exception!
      try { 
        stopWatch0.toSplitString();
        fail(""Expecting exception: IllegalStateException"");
      } catch(IllegalStateException e) {
         //
         // Stopwatch must be split to get the split time.
         //
         verifyException(""org.apache.commons.lang3.time.StopWatch"", e);
      }
  }"
8688,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test13,"public void test13()  throws Throwable  {
	StopWatch stopWatch0 = StopWatch.createStarted();
	System.setCurrentTimeMillis(3801L);
	stopWatch0.split();
	stopWatch0.toSplitString();
}",exception,"  public void test13()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis(3801L);
      stopWatch0.split();
      // Undeclared exception!
      try { 
        stopWatch0.toSplitString();
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // durationMillis must not be negative
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
8689,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test14,"public void test14()  throws Throwable  {
	StopWatch stopWatch0 = StopWatch.createStarted();
	stopWatch0.getTime((TimeUnit) null);
}",exception,"  public void test14()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      // Undeclared exception!
      try { 
        stopWatch0.getTime((TimeUnit) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.lang3.time.StopWatch"", e);
      }
  }"
8690,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test15,"public void test15()  throws Throwable  {
	StopWatch stopWatch0 = StopWatch.createStarted();
	System.setCurrentTimeMillis(0L);
	stopWatch0.formatTime();
}",exception,"  public void test15()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      System.setCurrentTimeMillis(0L);
      // Undeclared exception!
      try { 
        stopWatch0.formatTime();
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // durationMillis must not be negative
         //
         verifyException(""org.apache.commons.lang3.Validate"", e);
      }
  }"
8691,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test16,"public void test16()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      long long0 = stopWatch0.getSplitNanoTime();
}","assertEquals(0L, long0);","  public void test16()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      long long0 = stopWatch0.getSplitNanoTime();
      assertEquals(0L, long0);
}"
8692,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test17,"public void test17()  throws Throwable  {
	StopWatch stopWatch0 = StopWatch.create();
	stopWatch0.getSplitNanoTime();
}",exception,"  public void test17()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.create();
      // Undeclared exception!
      try { 
        stopWatch0.getSplitNanoTime();
        fail(""Expecting exception: IllegalStateException"");
      } catch(IllegalStateException e) {
         //
         // Stopwatch must be split to get the split time.
         //
         verifyException(""org.apache.commons.lang3.time.StopWatch"", e);
      }
  }"
8693,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test18,"public void test18()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      long long0 = stopWatch0.getNanoTime();
}","assertEquals(0L, long0);","  public void test18()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      long long0 = stopWatch0.getNanoTime();
      assertEquals(0L, long0);
}"
8694,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test19,"public void test19()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.create();
      long long0 = stopWatch0.getNanoTime();
}","assertEquals(0L, long0);","  public void test19()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.create();
      long long0 = stopWatch0.getNanoTime();
      assertEquals(0L, long0);
}"
8695,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test20,"public void test20()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.stop();
      long long0 = stopWatch0.getNanoTime();
}","assertEquals(0L, long0);","  public void test20()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.stop();
      long long0 = stopWatch0.getNanoTime();
      assertEquals(0L, long0);
}"
8696,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test21,"public void test21()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.suspend();
      long long0 = stopWatch0.getNanoTime();
}","assertEquals(0L, long0);","  public void test21()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.suspend();
      long long0 = stopWatch0.getNanoTime();
      assertEquals(0L, long0);
}"
8697,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test22,"public void test22()  throws Throwable  {
	StopWatch stopWatch0 = StopWatch.create();
	stopWatch0.unsplit();
}",exception,"  public void test22()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.create();
      // Undeclared exception!
      try { 
        stopWatch0.unsplit();
        fail(""Expecting exception: IllegalStateException"");
      } catch(IllegalStateException e) {
         //
         // Stopwatch has not been split. 
         //
         verifyException(""org.apache.commons.lang3.time.StopWatch"", e);
      }
  }"
8698,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test23,"public void test23()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      stopWatch0.unsplit();
}",assertNull(stopWatch0.getMessage());,"  public void test23()  throws Throwable  {
      StopWatch stopWatch0 = StopWatch.createStarted();
      stopWatch0.split();
      stopWatch0.unsplit();
      assertNull(stopWatch0.getMessage());
}"
8699,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test24,"public void test24()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch(""s"");
      String string0 = stopWatch0.toString();
}",assertNotNull(string0);,"  public void test24()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch(""s"");
      String string0 = stopWatch0.toString();
      assertNotNull(string0);
}"
8700,commons-lang3-3.12.0-src/src/test/java/org/apache/commons/lang3/time/StopWatch_ESTest.java,org.apache.commons.lang3.time.StopWatch_ESTest::test25,"public void test25()  throws Throwable  {
	StopWatch stopWatch0 = new StopWatch(""Stopwatch must be suspended to resume. "");
	stopWatch0.suspend();
}",exception,"  public void test25()  throws Throwable  {
      StopWatch stopWatch0 = new StopWatch(""Stopwatch must be suspended to resume. "");
      // Undeclared exception!
      try { 
        stopWatch0.suspend();
        fail(""Expecting exception: IllegalStateException"");
      } catch(IllegalStateException e) {
         //
         // Stopwatch must be running to suspend. 
         //
         verifyException(""org.apache.commons.lang3.time.StopWatch"", e);
      }
  }"
